LABEL,TEXT,URL,EMAIL,PHONE
spam,SHOPEE YOU ARE LOGGING IN ON A NEW DEVICE use XXXXXX Valid for XX min NEVER share this code with others include Shopee staff,No,No,No
spam,"Rs 2,000.00 on CNIC XXXXXXXXXXXXX sent from Easypaisa Biometric Agent.fatma bibi TID XXXXXXXXXXXX",No,No,No
spam,boy txts a gal  bhey  g hi wat u dng  btxtng d most beautful grl in d world  gawwhow cute  b ya but shes nt replyin  so im txting u d,No,No,No
spam,"Hello, I'm HR from LinkedIn. If you still need to apply for a job, check out the Corsa CR: https://t.me/IsobellaJansen",Yes,No,No
ham,Eh u remember how to spell his name... Yes I remember. He was naughty make until i was wet.,No,No,No
ham,Detroit. The home of snow. Enjoy it.,No,No,No
ham,"He will, you guys close?",No,No,No
spam,hey noida sbarro launches a new outlet near u at g sec noida get  off  enjoy fresh  authentic new york style pizzas cpn sbnewcall,No,No,No
spam,dear hdfc bank creditcard holder get  off on flights  off on hotels on www yatra com valid till aug  usecode ybday t capply http bit ly crxuti,No,No,No
spam,Your Job Application JOB799X have be shortlist Register Now http://f2ns.com KPKALOPMYLHWLW,Yes,No,No
smishing,[navyfederal-EAlert]: Due to unusual activities we have temporary locked Your DEBIT CARD.Confirm your details at https://nfcu01b-sign00.gipsitv.org Tap and hold to pin,Yes,No,No
ham,Yup he msg me: is tat yijue? Then i tot it's my group mate cos we meeting today mah... I'm askin if ü leaving earlier or wat mah cos mayb ü haf to walk v far...,No,No,No
smishing,Almond Pudding is a delicious and quick recipe for your evening desserts! Click the free video link for ingredients: http://p.jazzmobilemag.pk/DAOSJQN/4e2c,Yes,No,No
spam,tomorrow  is the last day to avail  extra points and nsv offer hurry up limited stocks available,No,No,No
ham,Dear got train and seat mine lower seat,No,No,No
spam,Pre order vivo X50 X50 Pro now Get exclusive vivo TWS Neo special gift worth Rp X Million from July XX-XX More info http://bit.ly/ 3j2OJOV,Yes,No,No
ham,Did u fix the teeth?if not do it asap.ok take care.,No,No,No
spam,Dear Customer you recharged 1000.00 naira and you have been rewarded with 1000.00 Naira.Thanks for using Etisalat.,No,No,No
ham,Book which lesson? then you msg me... I will call up after work or sth... I'm going to get specs. My membership is PX3748,No,No,No
spam,relianceone exclusive get rs off on whisper ultra s mrp our price at reliancefresh super  mart offer valid till maytc,No,No,No
spam,Crisis grant of ÃÂ£ XXXX be now available for individual who need support during the COVID XX pandemic To check eligibility visit http://gov.cgfund.uk/apply,Yes,No,No
ham,If you are not coughing then its nothing,No,No,No
smishing,Hi James We have try to contact you regard your reward from Woolworths Click to claim http://www.1h.gg/s/3czumq/6mp DLD,Yes,No,No
smishing,"The USPS package has arrived at the warehouse and cannot be delivered due to incomplete address information. Please confirm your address in the link. https://usps.com.uspqq.shop (Please reply to 1, then exit the SMS, open the SMS activation link again, or copy the link to Safari browser and open it) The US Postal team wishes you a wonderful day!",Yes,No,No
ham,Okay lor... Will they still let us go a not ah? Coz they will not know until later. We drop our cards into the box right?,No,No,No
smishing,yatracom offers all incl  days european holidays at rs   per person offer valid for limited period to book call tc,No,No,No
ham,great princess! I love giving and receiving oral. Doggy style is my fave position. How about you? I enjoy making love  &lt;#&gt;  times per night :),No,No,No
smishing,last days  reward points on punjab national bank debitcard are expiring on marredeem for mobile rchrgbuy movie tckts on pnbrewardzcom app tinpnb,No,No,No
smishing,shikha  oi come soon sir came    sent free from hike reply at standard sms rates    download hike at httphikein to chat for free,No,No,No
ham,Hey i will be late... i'm at amk. Need to drink tea or coffee,No,No,No
smishing,Hi Patrick Hindmarsh here 's that article I be tell you about http://jm0.org/39s7fu,Yes,No,No
ham,Huh? 6 also cannot? Then only how many mistakes?,No,No,No
ham,I want to sent  30 mesages today. Sorry,No,No,No
spam,I'd like to tell you my deepest darkest fantasies. Call me 09094646631 just 60p/min. To stop texts call 08712460324 (nat rate),No,No,Yes
spam,bring home gold this akshaya tritiya from tanishq get upto  off on gold jewellery making charges   designs online  shop now httpgoogltxsqtj  tc,No,No,No
ham,Leave it. U will always be ignorant.,No,No,No
spam,ill be leaving soon gonna miss u real bad my love please take care guess ur exams starting from tomorrow  so all the best,No,No,No
spam,go  india go cheers  cricket india with pizzahut  get rs off on bill of  walkincall order wwwpizzahutcoin cdphetc,No,No,No
spam,be pending at distribution center Track your parcel now http://www.gh4.best/s/ 3oxr X bi,Yes,No,No
spam,Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed å£1000 cash or å£5000 prize!,No,No,Yes
spam,redchief brings an exciting offer get upto off on garments  flat off on footwear  leather jackets on selected merchandise  ur nearest exclusive,No,No,No
ham,"Hi. Hope ur day * good! Back from walk, table booked for half eight. Let me know when ur coming over.",No,No,No
ham,I don't think he has spatula hands!,No,No,No
ham,Aiyah u did ok already lar. E nydc at wheellock?,No,No,No
ham,Quite ok but a bit ex... U better go eat smth now else i'll feel guilty...,No,No,No
ham,"IÛ÷ll leave around four, ok?",No,No,No
smishing,your payback points will now win u an iphone every month  daily prizes its ur turn to get lucky with payback infinity stay tuned on rewardspaybackin tnc,No,No,No
smishing,now book a ride with taxiforsure  just rs  call  or download our mobile app tfsmyappfares start  rs for  kms and rskm thereon,No,No,No
ham,No other Valentines huh? The proof is on your fb page. Ugh I'm so glad I really DIDN'T watch your rupaul show you TOOL!,No,No,No
smishing,reet   april plz welcome on hrimnglm merreg lon   reeta warade    sent free from hike reply at standard sms rates to allow reet to keep messaging you    download hike at httphikein to chat for free,No,No,No
ham,"Yeah hopefully, if tyler can't do it I could maybe ask around a bit",No,No,No
spam,bsnl new data vouchersstart from rs   mb   days  valid till  hours of the day of recharge tc apply,No,No,No
spam,cashback on prepaid mobile recharge of rs on freecharge use code pp  max cashback of rs not valid for airtel transactions tc frchinppd,No,No,No
smishing,property update   ready to move in  bhk luxury apartments with oc in malad west by a reputed builder pricing from  psft onwards call on,No,No,No
smishing,Dear Customer DHL Informed you that your package be wait for instruction from you Confirm your shipping cost at http://cutt.ly/ ZQGYZFA,Yes,No,No
spam,faasos aajkhanemeinkyahai try our roti chicken bhuna flavorful rice meal use code gim and get  cashback max cashback rs  order  bitlyfaasosapp,No,No,No
spam,now or never use coupon ebyoffer to buy zebronics earphones on ebay with  year warranty at just rs  limited stocks on httpgooglelztzr,No,No,No
smishing,vikashk  sent you a sticker    sent free from hike reply at standard sms rates    download hike at httphikein to chat for free,No,No,No
spam,get  off on deemark ab gym fitness equipment go  httpgooglxgcgt get  cashback on askmepay wallet,No,No,No
spam,Well done ENGLAND! Get the official poly ringtone or colour flag on yer mobile! text TONE or FLAG to 84199 NOW! Opt-out txt ENG STOP. Box39822 W111WX £1.50,No,No,No
ham,"Do 1 thing! Change that sentence into: \Because i want 2 concentrate in my educational career im leaving here..\""""",No,No,No
ham,Wish u many many returns of the day.. Happy birthday vikky..,No,No,No
smishing,kam se kam se kam daam  vishal megamart  buy  get free mens shirts  cotton trousersbg free on tshirts till th may tcto opt out call,No,No,No
ham,Unfortunately i've just found out that we have to pick my sister up from the airport that evening so don't think i'll be going out at all. We should try to go out one of th,No,No,No
smishing,Introducing Axis ASAP instant saving A C that give you high FD interest rate No min balance require Apply Instantly http://nsm.sg/6Ix6GF T C apply,Yes,No,No
spam,Leftovers Chhoro.. Original Pehno! Shop for hoodies: https://bit.ly/Swag_Hoodies,Yes,No,No
ham,"Short But Cute: ""Be a good person, but dont try to prove it.."" .Good morning�",No,No,No
smishing,pay by ola money and get  cashback up to rs  on your next ride open the app httpbitlyolacabs  apply code paybyom tca,No,No,No
spam,lowest wholesale prices metro l mashal kgmo oil pk rsll ruchi gold palm l  kg sugar  rskg valid till  feb pm tca,No,No,No
spam,go run get jogging shoes for just rs on ebay use coupon ebyoffer to buy unistar sport shoes at the best price on httpgooglsosen selling fast,No,No,No
ham,So wats ur opinion abt him and how abt is character?,No,No,No
smishing,gift your mom beauty products at upto  off   exclusive coupons  just for you   off on min rs maxdiscount rs  code hmqthf   off on min rs max discount rs  code kmapal httpgooglgkplzk  login with nandhinimathigmailcom to redeem the coupon only at purpllecom valid tillmay th,No,No,No
spam,"*FIFA World Cup Live on DTV. Get connected for Rs.9, <#> /-*",No,No,No
ham,I cant wait to see you! How were the photos were useful? :),No,No,No
spam,exclusive pre booking akshaytritiya offer for tbz customers  get  off on making charges of gold  diamond jewlry valid til maytbzthe original mumbaitc,No,No,No
smishing,Hey Sterring Pay your DSTV and top up on WhatsApp use any bank card Click http://api.whatsapp.com send phone XXXXXXXXXXX text Hi OptOut sms STOP,Yes,No,No
spam,lowest wholesale pricesmetro buy sunrich sf oil  litre tin rs  kg sugar rskg   valid till th may pmtc,No,No,No
smishing,Messages and call be end to end encrypt No one outside of this chat not even WhatsApp can read or listen to them Tap to learn more,No,No,No
ham,Today my system sh get ready.all is well and i am also in the deep well,No,No,No
spam,Apple Notification. Your Apple iCloud ID expires today. Log in to prevent deletion http://apple.id/user-auth/online,Yes,No,No
spam,get flat rs off on spending rs  big bazaar on table  kitchen linen  pillows  towels  bed sheets  curtains  cabinets  chairs use cpn  tc,No,No,No
spam,Installments Pl n Offer In Spore 3K XXX x12 Mths 5K XXX x12 Mths 20K XXX x24 Mths 50K XXXX X36 Mths Whatsapp,No,No,No
spam,hi we couldnt complete the pickup for item kadio digital digital  on sat   nov  pickup will be reattempted tomorrow  we regret any inconvenience caused as a result,No,No,No
spam,a classapart  bhk in vesuavenue  desgnedplannedby bestarchitect mrhafeez contractor  club class amenites excellentquality ofconstruction,No,No,No
smishing,look beautiful this valentines day with shop cjbuy daily use skin care regime kit  get free gifts worth rs call to order tcapply,No,No,No
ham,Ü collecting ur laptop then going to configure da settings izzit?,No,No,No
spam,all loc mobile callspmin only rs  days best offers,No,No,No
spam,ARRIVAL today: your Amazon package. More INFO at http://,No,No,No
ham,Yar lor actually we quite fast... Cos da ge slow wat... Haha...,No,No,No
spam,exclusive offer only for today additional  off on domestic hotel bookings at makemytrip with axis bank cards max discount rs  validity  tc,No,No,No
spam,spencers lknw midwk offershop for   get onion kgmax  kgbill buy orange kinnow  rs kg mkt pr kg nature fresh refined oil,No,No,No
smishing,"You be due to receive your revenue refund of 1,785.18 Please visit WWW.REVENUE20.COM and logon with your phone number XXXX and pin",No,No,No
smishing,hurry up today is last day for   seed infotech offer  off in our job oriented courses till th november so do your enrollment as soon as possible with good placement opportunities at seed infotech  vidhyapati  race course road near zanzeerwala square indore call,No,No,No
spam,get hair growth  dandruff  baldness remedies in hrs for tamil new year  vcare  off for all treatments valid til aprpmso book now  save ct,No,No,No
spam,"Win the newest åÒHarry Potter and the Order of the Phoenix (Book 5) reply HARRY, answer 5 questions - chance to be the first among readers!",No,No,No
smishing,rect of probationary officers in state bank of indiafee recd appln registeredregistration no   password gcepf download  appln for your record,No,No,No
ham,Gr8. So how do you handle the victoria island traffic. Plus when's the album due,No,No,No
